grade,month,day,heat_id,nom_length,billets_qty,l1_length,l2_length,l3_length,l1_romb,l2_romb,l3_romb
SAE 3460 ,Octubre,15,35030056.0,12.0,45,12.02,12.02,12.0,3,3,3.0
SAE 3460 ,Octubre,15,35030057.0,12.0,49,12.02,12.02,12.0,3,2,2.0
SAE 3460 ,Octubre,15,35030058.0,12.0,45,12.02,12.02,12.0,2,2,2.0
SAE 3460 ,Octubre,15,35030059.0,12.0,47,12.02,12.02,12.0,3,3,2.0
SAE 3460 ,Octubre,15,35030060.0,12.0,46,12.02,12.02,12.0,2,2,2.0
SAE 3460 ,Octubre,15,35030061.0,12.0,44,12.02,12.02,12.0,2,3,3.0
SAE 3460 ,Octubre,15,35030082.0,12.0,48,12.03,12.06,12.04,2,2,2.0
SAE 3460 ,Octubre,15,35030083.0,12.0,46,12.02,12.03,12.02,3,2,2.0
SAE 3460 ,Octubre,15,35030084.0,12.0,48,12.02,12.04,12.01,3,3,3.0
SAE 3460 ,Octubre,15,35030085.0,12.0,38,12.02,12.04,12.03,2,3,4.0
SAE 3460 ,Octubre,15,35030086.0,12.0,45,12.03,12.03,12.01,10,8,10.0
SAE 3460 ,Octubre,16,35030087.0,12.0,45,12.03,12.03,12.01,10,7,3.0
SAE 3460 ,Octubre,16,35030088.0,12.0,45,12.03,12.03,12.01,10,8,10.0
SAE 3460 ,Octubre,16,35030089.0,12.0,48,12.03,12.03,12.01,3,2,3.0
SAE 3460 ,Octubre,16,35030090.0,12.0,45,12.03,12.03,12.01,3,2,3.0
SAE 3460 ,Octubre,16,35030091.0,12.0,45,12.03,12.03,12.02,2,2,3.0
SAE 3460 ,Octubre,16,35030092.0,12.0,48,12.03,12.03,12.02,2,2,3.0
SAE 3460 ,Octubre,16,35030093.0,12.0,45,12.03,12.03,12.02,2,2,3.0
SAE 3460 ,Octubre,16,35030094.0,12.0,45,12.03,12.02,12.0,5,5,3.0
SAE 3460 ,Octubre,16,35030095.0,12.0,48,12.04,12.02,12.0,3,3,3.0
SAE 3460 ,Octubre,16,35030096.0,12.0,45,12.02,12.02,12.0,2,2,3.0
SAE 3460 ,Octubre,16,35030097.0,12.0,46,12.02,12.02,12.0,2,3,3.0
SAE 3460 ,Octubre,16,35030098.0,12.0,48,12.02,12.02,12.0,3,2,2.0
SAE 3460 ,Octubre,16,35030099.0,12.0,43,12.02,12.02,12.0,3,3,2.0
SAE 3460 ,Octubre,16,35030100.0,12.0,48,12.02,12.04,12.02,6,2,3.0
SAE 3460 ,Octubre,16,35030101.0,12.0,41,12.02,12.04,12.02,6,3,3.0
SAE 3460 ,Octubre,16,35030102.0,12.0,45,,12.04,12.02,,3,3.0
SAE 3460 ,Octubre,17,35030103.0,12.0,45,12.02,12.04,12.02,10,9,9.0
SAE 3460 ,Octubre,17,35030104.0,12.0,45,12.02,12.04,12.02,10,5,4.0
SAE 3460 ,Octubre,17,35030105.0,12.0,47,12.02,12.04,12.02,6,3,3.0
SAE 3460 ,Octubre,17,35030106.0,12.0,46,12.02,12.04,12.02,6,2,3.0
SAE 3460 ,Octubre,17,35030107.0,12.0,47,12.02,12.04,12.02,6,3,3.0
SAE 3460 ,Octubre,17,35030108.0,12.0,47,12.02,12.02,12.0,3,2,3.0
SAE 3460 ,Octubre,17,35030109.0,12.0,46,12.01,12.02,12.0,2,2,2.0
SAE 3460 ,Octubre,17,35030110.0,12.0,45,12.02,12.02,12.0,3,2,2.0
SAE 3460 ,Octubre,17,35030111.0,12.0,46,12.02,12.02,12.02,2,2,3.0
SAE 3460 ,Octubre,17,35030112.0,12.0,47,12.02,12.02,12.0,4,3,3.0
SAE 3460 ,Octubre,20,35030113.0,12.0,48,12.0,12.0,11.97,12,10,10.0
SAE 3460 ,Octubre,20,35030114.0,12.0,47,12.0,12.0,11.97,12,8,10.0
SAE 3460 ,Octubre,20,35030115.0,12.0,43,12.0,12.0,11.97,10,4,4.0
SAE 3460 ,Octubre,20,35030116.0,12.0,44,12.0,12.0,11.97,2,2,2.0
SAE 3460 ,Octubre,20,35030117.0,12.0,45,12.0,11.98,12.02,10,10,5.0
SAE 3460 ,Octubre,20,35030118.0,12.0,45,12.0,11.98,12.02,10,10,10.0
SAE 3460 ,Octubre,21,35030119.0,12.0,42,12.0,12.0,12.0,8,8,3.0
SAE 3460 ,Octubre,21,35030120.0,12.0,47,12.01,12.03,12.03,3,3,2.0
SAE 3460 ,Octubre,21,35030121.0,12.0,44,12.02,12.02,12.0,3,2,2.0
SAE 3460 ,Octubre,21,35030122.0,12.0,48,12.02,12.02,12.0,5,2,2.0
SAE 3460 ,Octubre,21,35030123.0,12.0,45,12.02,12.02,,4,2,
SAE 3460 ,Octubre,21,35030124.0,12.0,45,12.02,12.02,,4,2,
SAE 3460 ,Octubre,21,35030125.0,12.0,47,12.02,12.02,11.98,4,4,
SAE 3460 ,Octubre,21,35030126.0,12.0,43,11.99,12.01,12.0,7,2,10.0
SAE 3460 ,Octubre,21,35030127.0,12.0,0,,,,,,
SAE 3460 ,Octubre,21,35030128.0,12.0,45,12.02,12.02,11.98,5,2,6.0
SAE 3460 ,Octubre,21,35030129.0,12.0,46,12.02,12.02,11.98,10,10,10.0
SAE 3460 ,Octubre,21,35030130.0,12.0,49,12.0,12.0,12.0,7,4,7.0
SAE 3460 ,Octubre,21,35030131.0,12.0,45,12.0,12.0,12.0,7,3,6.0
SAE 3460 ,Octubre,21,35030132.0,12.0,43,12.02,12.02,12.0,7,4,4.0
SAE 3460 ,Octubre,22,35030133.0,12.0,45,12.03,12.02,12.0,10,9,10.0
SAE 3460 ,Octubre,22,35030134.0,12.0,50,12.03,12.02,12.0,10,4,6.0
SAE 3460 ,Octubre,22,35030135.0,12.0,43,12.03,12.02,12.0,7,5,3.0
SAE 3460 ,Octubre,22,35030136.0,12.0,46,12.03,12.02,12.0,7,5,6.0
SAE 3460 ,Octubre,22,35030137.0,12.0,46,12.03,12.02,12.0,7,6,7.0
SAE 3460 ,Octubre,22,35030138.0,12.0,47,12.03,12.02,12.0,7,6,6.0
SAE 3460 ,Octubre,22,35030139.0,12.0,47,12.03,12.02,12.0,3,3,3.0
SAE 3460 ,Octubre,22,35030140.0,12.0,45,12.03,12.02,12.02,3,6,3.0
SAE 3460 ,Octubre,22,35030141.0,12.0,45,12.03,12.02,12.02,3,3,3.0
SAE 3460 ,Octubre,22,35030142.0,12.0,48,12.03,12.02,12.02,3,4,3.0
SAE 3460 ,Octubre,22,35030143.0,12.0,45,12.03,12.02,12.02,3,3,2.0
SAE 3460 ,Octubre,22,35030144.0,12.0,45,12.03,12.02,12.02,4,3,3.0
SAE 3460 ,Octubre,22,35030145.0,12.0,46,12.03,12.02,12.02,4,4,3.0
SAE 3460 ,Octubre,22,35030146.0,12.0,33,12.02,12.02,12.02,10,10,10.0
SAE 3460 ,Octubre,22,35030147.0,12.0,47,12.02,12.02,12.02,10,3,3.0
SAE 3460 ,Octubre,22,35030148.0,12.0,43,12.02,12.02,12.02,9,3,3.0
SAE 3460 ,Octubre,22,35030149.0,12.0,47,12.02,12.02,12.02,7,3,
SAE 1523,Octubre,23,35030156.0,4.4,125,4.4,4.41,4.41,11,9,12.0
SAE 1523,Octubre,23,35030157.0,4.4,127,4.4,4.41,4.41,8,8,10.0
SAE 1523,Octubre,23,35030158.0,4.4,127,4.4,4.41,4.41,7,7,9.0
SAE 1523,Octubre,23,35030159.0,4.4,130,4.4,4.41,4.41,5,6,7.0
SAE 1523,Octubre,23,35030160.0,4.4,122,4.4,4.41,4.41,6,7,4.0
SAE 1523,Octubre,23,35030161.0,4.4,122,4.4,4.41,4.41,6,7,5.0
SAE 1523,Octubre,23,35030162.0,4.4,131,4.41,4.41,4.41,6,6,6.0
SAE 1523,Octubre,23,35030163.0,4.4,125,4.4,4.41,4.41,6,5,2.0
SAE 1523,Octubre,23,35030164.0,4.4,118,4.4,4.41,4.41,6,5,3.0
SAE 1523,Octubre,23,35030165.0,4.4,135,4.4,4.41,4.41,6,3,3.0
SAE 1523,Octubre,23,35030166.0,4.4,131,4.4,4.41,4.41,4,3,3.0
SAE 1523,Octubre,23,35030167.0,4.4,120,4.4,4.41,4.41,3,3,2.0
SAE 1523,Octubre,23,35030168.0,4.4,125,4.4,4.41,4.41,10,10,8.0
SAE 1523,Octubre,23,35030169.0,4.4,124,4.41,4.41,4.41,8,8,4.0
SAE 1523,Octubre,23,35030170.0,4.4,122,4.4,4.41,4.4,10,10,10.0
SAE 1523,Octubre,24,35030171.0,4.4,126,4.4,4.41,4.4,9,8,10.0
SAE 1523,Octubre,24,35030172.0,4.4,127,4.4,4.41,4.4,7,4,7.0
SAE 1523,Octubre,24,35030173.0,4.4,126,4.4,4.41,4.4,3,3,2.0
SAE 1523,Octubre,24,35030174.0,4.4,126,4.4,4.41,4.4,2,2,2.0
SAE 1523,Octubre,24,35030175.0,4.4,125,4.4,4.41,4.4,2,2,2.0
SAE 1523,Octubre,24,35030176.0,4.4,123,4.41,4.41,4.42,3,4,2.0
SAE 1523,Octubre,24,35030177.0,4.4,129,4.41,4.41,4.42,3,4,3.0
SAE 1523,Octubre,24,35030178.0,4.4,125,4.41,4.41,4.42,4,4,3.0
SAE 1523,Octubre,24,35030179.0,4.4,126,4.41,4.41,4.42,2,4,6.0
SAE 1523,Octubre,24,35030180.0,4.4,126,4.41,4.41,4.42,1,1,2.0
SAE 1523,Octubre,24,35030181.0,4.4,128,4.41,4.41,4.42,2,2,2.0
SAE 1523,Octubre,24,35030182.0,4.4,133,4.41,4.41,4.42,3,3,2.0
SAE 1523,Octubre,24,35030183.0,4.4,128,4.41,4.41,4.42,3,2,3.0
SAE 1523,Octubre,24,35030184.0,4.4,129,4.41,4.41,4.42,3,3,3.0
SAE 1523,Octubre,24,35030185.0,4.4,127,4.41,4.41,4.42,4,4,3.0
SAE 1523,Octubre,24,35030186.0,4.4,129,4.41,4.41,4.42,4,4,4.0
SAE 1523,Octubre,24,35030187.0,4.4,122,4.41,,4.42,4,,4.0
SAE 1523,Octubre,24,35030188.0,4.4,89,4.41,,4.42,5,,3.0
SAE 3460 ,Octubre,29,35030194.0,12.0,48,12.04,12.0,12.0,5,7,10.0
SAE 3460 ,Octubre,29,35030195.0,12.0,42,12.04,12.0,12.0,4,4,8.0
SAE 3460 ,Octubre,29,35030196.0,12.0,43,12.04,12.0,12.0,2,2,4.0
SAE 3460 ,Octubre,29,35030197.0,12.0,45,12.04,12.0,12.0,2,2,2.0
SAE 3460 ,Octubre,29,35030198.0,12.0,48,12.03,12.02,12.02,2,2,3.0
SAE 3460 ,Octubre,29,35030199.0,12.0,42,12.02,12.02,12.0,2,3,3.0
SAE 3460 ,Octubre,29,35030200.0,12.0,48,12.02,12.02,12.0,2,2,3.0
SAE 3460 ,Octubre,29,35030201.0,12.0,45,12.02,12.02,12.0,3,2,3.0
SAE 3460 ,Octubre,29,35030202.0,12.0,46,12.02,12.02,12.0,1,2,3.0
SAE 3460 ,Octubre,29,35030203.0,12.0,45,12.02,12.02,12.0,2,2,3.0
SAE 3460 ,Octubre,29,35030204.0,12.0,48,12.03,12.02,12.0,2,2,3.0
SAE 3460 ,Octubre,29,35030205.0,12.0,46,12.03,12.02,12.0,2,2,2.0
SAE 3460 ,Octubre,29,35030206.0,12.0,47,12.03,12.02,12.0,2,2,3.0
SAE 3460 ,Octubre,29,35030207.0,12.0,47,12.03,12.02,12.0,2,2,2.0
SAE 3460 ,Octubre,29,35030208.0,12.0,47,12.03,12.02,12.0,2,2,3.0
SAE 3460 ,Octubre,29,35030209.0,12.0,45,12.03,12.02,12.0,3,3,3.0
SAE 3460 ,Octubre,30,35030210.0,12.0,45,12.03,12.03,12.03,9,10,3.0
SAE 3460 ,Octubre,30,35030211.0,12.0,45,12.03,12.02,12.02,3,2,2.0
SAE 3460 ,Octubre,30,35030212.0,12.0,45,12.03,12.02,12.02,3,3,3.0
SAE 3460 ,Octubre,30,35030213.0,12.0,45,12.03,12.02,12.02,3,2,2.0
SAE 3460 ,Octubre,30,35030214.0,12.0,44,12.03,12.01,12.03,3,2,2.0
SAE 3460 ,Octubre,30,35030215.0,12.0,47,12.03,12.01,12.0,9,10,10.0
SAE 3460 ,Octubre,30,35030216.0,12.0,45,12.03,12.02,12.0,4,4,5.0
SAE 3460 ,Octubre,30,35030217.0,12.0,45,12.03,12.02,12.0,3,4,5.0
SAE 3460 ,Octubre,30,35030218.0,12.0,51,12.03,12.02,12.0,3,3,4.0
SAE 3460 ,Octubre,30,35030219.0,12.0,43,12.03,12.02,12.0,4,3,3.0
SAE 3460 ,Octubre,30,35030220.0,12.0,42,12.03,12.02,12.0,3,2,3.0
SAE 1022,Noviembre,3,35030249.0,5.13,96,5.13,5.13,5.12,12,11,12.0
SAE 1022,Noviembre,3,35030250.0,5.13,104,5.13,5.13,5.12,12,10,12.0
SAE 1022,Noviembre,3,35030251.0,5.13,105,5.13,5.13,5.12,10,10,8.0
SAE 1022,Noviembre,3,35030252.0,5.13,100,5.13,5.13,5.12,10,10,6.0
SAE 1022,Noviembre,3,35030253.0,5.13,109,5.13,5.13,5.12,10,9,8.0
SAE 1022,Noviembre,3,35030254.0,5.13,109,5.13,5.13,5.12,10,9,10.0
SAE 1022,Noviembre,3,35030255.0,5.13,106,5.13,5.13,5.12,12,9,10.0
SAE 1022,Noviembre,3,35030256.0,5.13,110,5.13,5.13,5.12,12,8,8.0
SAE 1022,Noviembre,3,35030257.0,5.13,109,5.13,5.13,5.12,12,8,10.0
SAE 1022,Noviembre,3,35030258.0,5.13,109,5.13,5.13,5.12,10,4,2.0
SAE 1022,Noviembre,3,35030259.0,5.13,95,5.13,5.13,5.12,8,6,4.0
SAE 1022,Noviembre,3,35030260.0,5.13,109,5.13,5.13,5.12,5,7,5.0
SAE 1022,Noviembre,3,35030261.0,5.13,111,5.13,5.13,5.12,5,7,5.0
SAE 1022,Noviembre,3,35030262.0,5.13,108,5.12,5.13,5.13,6,6,7.0
SAE 1022,Noviembre,3,35030263.0,5.13,107,5.13,5.13,5.12,7,6,6.0
SAE 1022,Noviembre,3,35030264.0,5.13,114,5.13,5.13,5.14,12,4,12.0
SAE 3460 ,Noviembre,4,35030268.0,12.0,43,12.03,12.03,11.98,9,5,5.0
SAE 3460 ,Noviembre,4,35030269.0,12.0,46,12.03,12.03,11.98,5,5,4.0
SAE 3460 ,Noviembre,4,35030270.0,12.0,41,12.03,12.03,11.98,4,5,3.0
SAE 3460 ,Noviembre,4,35030271.0,12.0,43,12.03,12.03,11.98,10,9,6.0
SAE 3460 ,Noviembre,4,35030272.0,12.0,48,12.03,12.03,11.98,4,4,2.0
SAE 3460 ,Noviembre,4,35030273.0,12.0,45,12.03,12.03,11.98,4,4,3.0
SAE 3460 ,Noviembre,4,35030274.0,12.0,42,12.03,12.03,11.98,2,2,2.0
SAE 3460 ,Noviembre,4,35030275.0,12.0,50,12.03,12.03,11.98,3,2,3.0
SAE 3460 ,Noviembre,4,35030276.0,12.0,46,12.03,12.03,11.98,3,3,3.0
SAE 3460 ,Noviembre,4,35030277.0,12.0,44,12.03,12.03,11.98,3,4,3.0
SAE 3460 ,Noviembre,4,35030278.0,12.0,44,12.03,12.03,11.98,3,4,4.0
SAE 3460 ,Noviembre,4,35030279.0,12.0,46,12.03,12.03,11.98,2,2,2.0
SAE 3460 ,Noviembre,4,35030280.0,12.0,45,12.03,12.03,11.98,2,3,2.0
SAE 3460 ,Noviembre,4,35030281.0,12.0,46,12.03,12.03,11.98,2,3,3.0
SAE 3460 ,Noviembre,4,35030282.0,12.0,45,12.03,12.03,11.98,3,4,3.0
SAE 3460 ,Noviembre,4,35030283.0,12.0,46,12.02,12.02,11.97,3,4,3.0
SAE 3460 ,Noviembre,4,35030284.0,12.0,44,12.02,12.02,11.97,4,3,3.0
SAE 3460 ,Noviembre,5,35030285.0,12.0,47,12.03,12.02,12.02,10,9,10.0
SAE 3460 ,Noviembre,5,35030286.0,12.0,43,12.03,12.02,12.02,7,3,3.0
SAE 3460 ,Noviembre,5,35030287.0,12.0,47,12.03,12.02,12.02,7,4,3.0
SAE 3460 ,Noviembre,5,35030288.0,12.0,43,12.03,12.02,12.02,5,4,4.0
SAE 3460 ,Noviembre,5,35030289.0,12.0,49,12.03,12.02,12.02,2,2,2.0
SAE 3460 ,Noviembre,5,35030290.0,12.0,44,12.03,12.03,12.02,3,2,2.0
SAE 3460 ,Noviembre,5,35030291.0,12.0,48,12.02,12.02,12.03,3,3,3.0
SAE 3460 ,Noviembre,5,35030292.0,12.0,45,12.02,12.02,12.03,3,2,3.0
SAE 3460 ,Noviembre,5,35030293.0,12.0,48,12.02,12.02,12.03,1,2,1.0
SAE 3460 ,Noviembre,5,35030294.0,12.0,46,12.02,12.02,12.03,2,2,2.0
SAE 3460 ,Noviembre,5,35030295.0,12.0,45,12.02,12.02,12.0,2,2,8.0
SAE 3460 ,Noviembre,5,35030296.0,12.0,46,12.02,12.02,12.0,3,2,4.0
SAE 3460 ,Noviembre,5,35030297.0,12.0,48,12.02,12.02,12.0,3,4,4.0
SAE 3460 ,Noviembre,5,35030298.0,12.0,42,12.02,12.02,12.0,4,3,4.0
SAE 3460 ,Noviembre,5,35030299.0,12.0,48,12.02,12.02,12.0,2,2,2.0
SAE 3460 ,Noviembre,5,35030300.0,12.0,42,12.02,12.02,12.0,1,1,1.0
SAE 3460 ,Noviembre,5,35030301.0,12.0,49,12.02,12.02,12.0,1,2,2.0
SAE 3460 ,Noviembre,5,35030302.0,12.0,45,12.02,12.02,12.0,2,2,2.0
SAE 3460 ,Noviembre,5,35030303.0,12.0,43,12.02,12.01,12.0,2,2,2.0
SAE 3460 ,Noviembre,6,35030304.0,12.0,45,12.02,12.01,12.0,10,9,10.0
SAE 3460 ,Noviembre,6,35030305.0,12.0,47,12.02,12.01,12.0,5,7,9.0
SAE 3460 ,Noviembre,6,35030306.0,12.0,44,12.02,12.01,12.0,3,3,6.0
SAE 3460 ,Noviembre,6,35030307.0,12.0,48,12.02,12.01,12.0,4,3,5.0
SAE 3460 ,Noviembre,6,35030308.0,12.0,42,12.02,12.01,12.0,7,3,3.0
SAE 3460 ,Noviembre,6,35030309.0,12.0,47,12.02,12.01,12.0,7,2,3.0
SAE 3460 ,Noviembre,6,35030310.0,12.0,45,12.02,12.01,12.0,7,2,2.0
SAE 3460 ,Noviembre,6,35030311.0,12.0,46,12.02,12.01,12.0,6,3,3.0
SAE 3460 ,Noviembre,6,35030312.0,12.0,47,12.02,12.01,12.0,2,2,3.0
SAE 3460 ,Noviembre,6,35030313.0,12.0,46,12.02,12.01,12.0,3,2,3.0
SAE 3460 ,Noviembre,6,35030314.0,12.0,45,12.02,12.01,12.0,2,2,2.0
SAE 3460 ,Noviembre,6,35030315.0,12.0,52,12.02,12.01,12.0,2,3,2.0
SAE 3460 ,Noviembre,6,35030316.0,12.0,44,12.02,12.01,12.0,2,3,2.0
SAE 3460 ,Noviembre,6,35030317.0,12.0,45,12.02,12.01,12.0,2,2,2.0
SAE 3460 ,Noviembre,6,35030318.0,12.0,47,12.02,12.01,12.0,2,3,2.0
SAE 3460 ,Noviembre,6,35030319.0,12.0,47,12.02,12.01,12.0,3,3,3.0
SAE 3460 ,Noviembre,6,35030320.0,12.0,46,12.02,12.01,12.0,3,2,3.0
SAE 3460 ,Noviembre,6,35030321.0,12.0,44,12.02,12.01,12.0,3,3,2.0
SAE 3460 ,Noviembre,6,35030322.0,12.0,46,12.02,12.01,12.0,3,3,2.0
SAE 3460 ,Noviembre,6,35030323.0,12.0,43,12.02,12.01,12.0,3,3,3.0
SAE 1022,Noviembre,7,35030326.0,5.13,103,5.13,5.13,5.12,13,9,12.0
SAE 1022,Noviembre,7,35030327.0,5.13,104,5.13,5.13,5.12,9,10,10.0
SAE 1022,Noviembre,7,35030328.0,5.13,102,5.13,5.13,5.12,9,7,13.0
SAE 1022,Noviembre,7,35030329.0,5.13,103,5.13,5.13,5.12,10,10,15.0
SAE 1022,Noviembre,7,35030330.0,5.13,106,5.13,5.13,5.12,5,7,14.0
SAE 1022,Noviembre,7,35030331.0,5.13,110,5.13,5.13,5.12,3,7,14.0
SAE 1022,Noviembre,7,35030332.0,5.13,106,5.13,5.13,5.12,5,5,
SAE 1022,Noviembre,7,35030333.0,5.13,110,5.13,5.13,5.12,5,7,
SAE 1022,Noviembre,7,35030334.0,5.13,109,5.13,5.13,5.12,8,8,
SAE 1022,Noviembre,10,35030335.0,5.13,78,5.13,5.13,5.12,12,12,11.0
SAE 1022,Noviembre,10,35030336.0,5.13,109,5.13,5.13,5.12,10,7,12.0
SAE 1022,Noviembre,10,35030337.0,5.13,117,5.13,5.13,5.12,10,10,15.0
SAE 1022,Noviembre,10,35030338.0,5.13,107,5.13,5.13,5.12,12,7,15.0
SAE 1022,Noviembre,10,35030339.0,5.13,105,5.13,5.13,5.12,10,8,15.0
SAE 1022,Noviembre,10,35030340.0,5.13,107,5.13,5.13,5.12,6,6,15.0
SAE 1022,Noviembre,10,35030341.0,5.13,111,5.13,5.13,5.12,7,6,
SAE 1022,Noviembre,10,35030342.0,5.13,101,5.13,5.13,5.12,7,5,
SAE 1022,Noviembre,10,35030343.0,5.13,112,5.13,5.13,5.12,7,5,
SAE 1022,Noviembre,10,35030344.0,5.13,106,5.13,5.13,5.12,7,7,
SAE 1022,Noviembre,11,35030345.0,5.13,106,5.13,5.13,5.12,10,10,10.0
SAE 1022,Noviembre,11,35030346.0,5.13,109,5.13,5.13,5.12,8,6,7.0
SAE 1022,Noviembre,11,35030347.0,5.13,111,5.13,5.13,5.12,10,4,9.0
SAE 1022,Noviembre,11,35030348.0,5.13,105,5.13,5.13,5.12,9,4,4.0
SAE 1022,Noviembre,11,35030349.0,5.13,109,5.13,5.13,5.12,9,4,4.0
SAE 1022,Noviembre,11,35030350.0,5.13,108,5.13,5.13,5.12,3,3,3.0
SAE 1022,Noviembre,11,35030351.0,5.13,109,5.13,5.13,5.12,10,5,3.0
SAE 1022,Noviembre,11,35030352.0,5.13,112,5.14,5.14,5.13,12,5,3.0
SAE 1022,Noviembre,11,35030353.0,5.13,104,5.14,5.12,5.14,12,4,7.0
SAE 1022,Noviembre,11,35030354.0,5.13,109,5.14,5.13,5.13,4,3,3.0
SAE 1022,Noviembre,11,35030355.0,5.13,114,5.14,5.13,5.13,6,4,5.0
SAE 1022,Noviembre,11,35030356.0,5.13,109,5.14,5.13,5.13,7,4,5.0
SAE 1022,Noviembre,11,35030357.0,5.13,102,5.14,5.13,5.13,6,4,4.0
SAE 1022,Noviembre,11,35030358.0,5.13,110,5.14,5.13,5.13,6,3,4.0
SAE 1022,Noviembre,11,35030359.0,5.13,120,5.14,5.13,5.13,6,3,6.0
SAE 1022,Noviembre,11,35030360.0,5.13,101,5.14,5.13,5.13,6,1,6.0
SAE 1022,Noviembre,11,35030361.0,5.13,107,5.14,5.13,5.13,6,3,6.0
SAE 1022,Noviembre,11,35030362.0,5.13,103,5.14,5.13,5.13,6,2,3.0
SAE 1022,Noviembre,12,35030363.0,5.13,71,5.13,5.13,5.14,10,10,10.0
SAE 1022,Noviembre,12,35030364.0,5.13,108,5.13,5.13,5.14,8,10,10.0
SAE 1022,Noviembre,12,35030365.0,5.13,108,5.13,5.13,5.14,7,12,7.0
SAE 1022,Noviembre,12,35030366.0,5.13,99,5.14,5.14,5.13,6,10,5.0
SAE 1022,Noviembre,12,35030367.0,5.13,107,5.14,5.14,5.13,10,10,6.0
SAE 1022,Noviembre,12,35030368.0,5.13,108,5.14,5.14,5.13,6,9,9.0
SAE 1022,Noviembre,12,35030369.0,5.13,105,5.14,5.14,5.13,6,7,7.0
SAE 1022,Noviembre,12,35030370.0,5.13,110,5.14,5.14,5.13,5,7,7.0
SAE 1022,Noviembre,12,35030371.0,5.13,107,5.14,5.14,5.13,5,8,8.0
SAE 1022,Noviembre,12,35030372.0,5.13,108,5.14,5.14,5.13,5,7,8.0
SAE 1022,Noviembre,12,35030373.0,5.13,109,5.14,5.14,5.13,4,9,6.0
SAE 1022,Noviembre,12,35030374.0,5.13,105,5.14,5.14,5.13,4,7,5.0
SAE 1022,Noviembre,12,35030375.0,5.13,114,5.14,5.14,5.13,5,7,6.0
SAE 1022,Noviembre,12,35030376.0,5.13,98,5.14,5.14,5.13,5,7,7.0
SAE 1022,Noviembre,12,35030377.0,5.13,113,5.14,5.14,5.13,7,7,7.0
SAE 1022,Noviembre,13,35030378.0,5.13,107,5.14,5.14,5.13,10,10,10.0
SAE 1022,Noviembre,13,35030379.0,5.13,104,5.14,5.14,5.13,10,10,10.0
SAE 1022,Noviembre,13,35030380.0,5.13,107,5.14,5.14,5.13,6,10,10.0
SAE 1022,Noviembre,13,35030381.0,5.13,88,5.14,5.14,5.13,4,10,6.0
SAE 1022,Noviembre,13,35030382.0,5.13,110,5.14,5.14,5.13,4,7,6.0
SAE 1022,Noviembre,13,35030383.0,5.13,112,5.14,5.14,5.13,3,3,3.0
SAE 1022,Noviembre,13,35030384.0,5.13,94,5.14,5.14,5.13,3,4,3.0
SAE 1022,Noviembre,14,35030385.0,5.13,99,5.13,5.14,5.14,8,10,10.0
SAE 1022,Noviembre,14,35030386.0,5.13,106,5.13,5.14,5.14,3,7,10.0
SAE 1022,Noviembre,14,35030387.0,5.13,108,5.13,5.14,5.14,3,6,8.0
SAE 1022,Noviembre,14,35030388.0,5.13,107,5.13,5.14,5.14,6,7,10.0
SAE 1022,Noviembre,14,35030389.0,5.13,108,5.13,5.14,5.14,6,10,10.0
SAE 1022,Noviembre,14,35030390.0,5.13,110,5.14,5.14,5.13,6,9,10.0
SAE 1022,Noviembre,14,35030391.0,5.13,99,5.14,5.14,5.13,5,8,7.0
SAE 1022,Noviembre,14,35030392.0,5.13,107,5.14,5.14,5.13,5,8,5.0
SAE 1022,Noviembre,14,35030393.0,5.13,105,5.14,5.14,5.13,5,7,5.0
SAE 1030,Noviembre,14,35030394.0,4.7,108,4.72,4.72,4.7,3,3,3.0
SAE 1022,Noviembre,14,35030395.0,5.13,103,5.14,5.14,5.13,4,9,8.0
SAE 1022,Noviembre,14,35030396.0,5.13,105,5.14,5.14,5.13,5,8,8.0
SAE 1022,Noviembre,14,35030397.0,5.13,105,5.14,5.14,5.13,2,7,7.0
SAE 1022,Noviembre,14,35030398.0,5.13,119,5.14,5.14,5.13,4,8,7.0
SAE 1022,Noviembre,14,35030399.0,5.13,96,5.14,5.14,5.13,4,8,6.0
SAE 1022,Noviembre,14,35030400.0,5.13,104,5.14,5.14,5.13,5,8,5.0
SAE 1022,Noviembre,17,35030401.0,5.13,103,5.13,5.13,5.12,9,12,13.0
SAE 1022,Noviembre,17,35030402.0,5.13,71,,5.13,5.12,,10,10.0
SAE 1022,Noviembre,17,35030403.0,5.13,103,,5.13,5.12,,10,10.0
SAE 1022,Noviembre,17,35030404.0,5.13,116,,5.13,5.12,,8,10.0
SAE 1022,Noviembre,17,35030405.0,5.13,101,,5.13,5.12,,9,10.0
SAE 1022,Noviembre,17,35030406.0,5.13,103,,5.13,5.12,,9,10.0
SAE 1022,Noviembre,17,35030407.0,5.13,112,,5.13,5.12,,9,10.0
SAE 1022,Noviembre,17,35030408.0,5.13,101,,5.13,5.12,,9,6.0
SAE 1022,Noviembre,17,35030409.0,5.13,111,,5.13,5.12,,4,7.0
SAE 1022,Noviembre,17,35030410.0,5.13,115,,5.13,5.12,,2,8.0
SAE 1022,Noviembre,17,35030411.0,5.13,99,,5.13,5.13,,8,6.0
SAE 1022,Noviembre,17,35030412.0,5.13,100,,5.13,5.13,,8,6.0
SAE 1022,Noviembre,17,35030413.0,5.13,100,,5.13,5.13,,8,8.0
SAE 1022,Noviembre,18,35030414.0,5.13,101,5.13,5.14,5.13,12,12,10.0
